outbreak_id,date_id,state_id,disease_id,source_id,new_outbreak_flag,controlled_flag,containment_rate_pct,response_time_hours,alert_level,predicted_cases,historical_cases,forecast_accuracy_pct,hospital_readiness_score,resource_readiness_score,emergency_alert_flag,state_name_raw
253,21,5,6,1,1,N,69.7,17.6,Low,2313,1696,63.9,55.9,59.8,N,Chhattisgarh
254,34,28,4,1,1,NO,93.6,25.5,Low,4824,4572,94.1,42.7,60.2,no,West Bengal
255,33,12,1,2,True,No,100.0,30.0,Low,111,143,,73.1,41.9,No,Kerala
256,21,31,11,3,YES,YES,89.1,4.9,Low,284,389,77.8,82.6,80.3,0,Ladakh
257,18,14,5,4,Y,N,65.9,72.6,Moderate,1346,1632,83.1,72.5,70.0,0,Maharashtra
258,4,17,7,1,True,TRUE,,60.7,Low,3753,3371,92.1,48.5,82.4,False,Mizoram
259,33,3,5,3,1,Yes,71.8,91.4,Low,3853,3092,77.4,91.4,51.2,No,Assam
260,22,15,8,5,Y,N,53.9,34.1,Low,3290,3594,95.7,66.6,69.0,FALSE,Manipur
261,32,7,6,1,yes,YES,77.1,6.7,Low,3732,4962,74.2,76.1,93.1,0,Gujarat
262,10,26,1,3,TRUE,True,73.1,32.7,LOW,279,377,71.3,70.5,64.2,N,Uttar Pradesh
263,9,32,3,2,Y,TRUE,57.2,483.50257056715145,Low,4298,4296,100.0,40.7,70.2,False,Puducherry
264,20,5,2,5,True,yes,68.6,32.1, Low ,3141,4165,79.5,73.6,56.7,N,Chhattisgarh
265,29,10,9,1,yes,yes,,47.1,Low,425,403,96.8,89.6,76.2,FALSE,JHARKHAND
266,14,16,1,3,1,YES,81.8,26.7,Low,4169,4663,87.9,87.3,55.0,No,Meghalaya
267,11,25,3,5,yes,Y,83.4,8.0,Low,2897,3626,80.2,,46.2,N,Tripura
268,33,18,5,5,1,False,21.6,42.5,Low,1646,1418,80.0,68.4,95.1,False,Nagaland
269,2,31,6,5,TRUE,1,100.0,56.5,Moderate,5373,4609,85.8,84.4,83.0,No,Ladakh
270,33,5,8,2,1,TRUE,66.0,43.1,Low,4082,3713,94.2,51.1,79.9,FALSE,Chhattisgarh
271,18,20,2,2,yes,NO,90.2,85.7,Moderate,1676,2130,,82.8,79.4,FALSE,Punjab
272,7,28,5,6,True,YES,82.8,63.4,Low,2072,2286,93.9,39.0,43.6,0,West Bengal
273,22,31,5,4,True,yes,61.9,52.5,Low,3588,4647,79.4,65.1,65.9,0,Ladakh
274,3,31,1,5,yes,TRUE,35.0,43.6,Low,3078,4280,69.2,81.4,45.8,False,Ladakh
275,14,20,4,4,TRUE,N,18.0,53.7,Low,509,499,99.3,66.3,56.0,No,Punjab
276,22,27,10,1,True,1,53.7,78.4,Low,298,359,78.1,43.2,82.7,no,Uttarakhand
277,4,32,7,3,True,No,72.1,49.8,Moderate,2835,2627,91.7,100.0,80.2,no,puducherry
278,14,24,10,1,TRUE,Yes,75.2,75.2,Low,5381,4439,83.3,93.2,63.9,No,Telangana
279,8,22,11,2,True,yes,80.9,7.2,Low,3781,3917,100.0,71.2,84.3,0,Sikkim
280,17,16,11,5,Y,YES,36.3,95.0,High,5152,4085,75.9,69.7,74.8,YES,Meghalaya
281,23,24,8,3,Yes,NO,51.0,72.5,Low,2669,2389,88.6,55.4,62.0,no,Telangana
282,18,32,5,6,yes,Y,57.2,62.0,Moderate,1508,1214,71.4,44.5,37.5,NO,Puducherry
283,21,10,4,3,yes,0,65.5,,Moderate,4768,4361,87.7,58.1,37.2,No,Jharkhand
284,23,32,12,3,1,Yes,62.7,,Moderate,3689,3495,97.5,82.6,54.9,FALSE,Puducherry
285,27,26,1,3,TRUE,TRUE,33.5,4.0,High,3271,4100,82.4,98.0,11.8,Yes,uttar pradesh
286,13,27,3,6,True,TRUE,52.4,65.5,Moderate,981,775,68.7,45.2,84.7,no,Uttarakhand
287,29,1,5,4,True,1,100.0,38.8,Low,3888,4798,78.3,61.9,81.7,N,Andhra Pradesh
288,7,17,12,4,TRUE,False,75.0,84.0,Moderate,6841,4968,60.7,75.3,58.5,False,mizoram
289,16,19,2,5,yes,Yes,58.8,95.3,Moderate,2819,2118,65.1,86.2,65.5,0,Odisha
290,14,32,5,1,Yes,Y,68.4,41.4,Moderate,6121,4643,71.6,85.3,74.3,No,Puducherry
291,13,25,2,5,TRUE,Yes,85.1,20.5,Low,257,364,67.0,59.3,77.4,FALSE,Tripura
292,3,7,8,6,yes,0,99.0,35.5,High,1116,1327,86.0,60.4,71.6,Yes,Gujarat
293,32,28,12,6,Yes,Y,50.6,24.4,High,2532,2287,93.8,70.4,65.9,TRUE,West Bengal
294,10,8,12,2,TRUE,0,40.7,64.1,Moderate,3205,4538,67.1,64.6,89.6,False,Haryana
295,28,29,7,2,True,Y,69.6,76.0,Low,3505,2941,79.3,64.3,92.0,N,Delhi (NCT)
296,16,24,11,5,Y,No,53.1,44.2,Moderate,1000,890,87.0,65.7,95.3,N,Telangana
297,4,30,3,3,True,Yes,54.8,79.0,Moderate,4539,3817,79.8,61.0,84.6,NO,Jammu and Kashmir
298,15,23,2,1,yes,NO,59.2,6.6,Moderate,788,566,60.1,62.0,72.6,No,Tamil Nadu
299,30,20,3,5,YES,Y,56.8,38.5,Low,1719,2270,75.8,51.3,31.6,N,Punjab
300,15,21,8,4,Y,False,66.0,36.2,Moderate,1586,1527,100.0,74.1,71.3,False,Rajasthan
301,5,18,9,6,Yes,FALSE,49.1,54.3,Low,2228,3145,69.8,87.0,62.7,No,Nagaland
302,30,15,6,3,1,False,84.9,35.3,Low,5521,4887,90.4,80.9,42.2,NO,MANIPUR
303,25,2,9,2,TRUE,Y,55.2,53.1,Moderate,3048,3545,90.4,64.8,40.6,NO,Arunachal Pradesh
304,31,17,12,5,True,False,100.0,37.6,Low,2731,3552,74.9,70.6,69.6,0,Mizoram
305,25,28,10,6,YES,YES,77.1,70.5,Moderate,3495,2550,59.2,63.1,83.1,False,West Bengal
306,11,5,5,2,True,Y,34.3,23.1,Low,346,375,88.0,43.5,80.8,No,Chhattisgarh
307,7,32,11,2,True,yes,63.1,79.0,Moderate,4736,4050,83.4,56.2,51.4,False,Puducherry
308,20,26,6,6,yes,Y,41.6,87.1,Low,2379,2417,97.8,80.5,73.1,no,Uttar Pradesh
309,14,12,6,3,Yes,Yes,88.8,54.9,Low,444,477,97.7,100.0,68.8,0,Kerala
310,7,22,2,1,TRUE,yes,58.4,89.7,High,4212,4283,98.2,65.8,85.4,YES,Sikkim
311,4,14,9,1,TRUE,0,86.2,37.2,Moderate,1864,2279,86.2,52.3,66.6,NO,Maharashtra
312,29,28,9,3,True,Y,14.6,24.0,Low,3720,4533,77.4,83.3,71.9,No,west bengal
313,17,25,11,1,yes,TRUE,71.3,33.1,Low,4117,3632,90.0,70.8,61.1,0,Tripura
314,16,13,4,1,YES,Y,100.0,31.9,High,2455,2055,80.4,67.6,61.3,NO,Madhya Pradesh
315,35,14,7,4,True,Y,77.4,52.1,Low,3038,2565,76.7,66.1,59.8,no,Maharashtra
316,30,31,1,4,TRUE,FALSE,68.2,19.2,Low,408,313,71.5,46.6,52.6,N,Ladakh
317,28,7,9,2,TRUE,1,67.7,84.3,Low,427,443,97.4,46.5,43.5,no,Gujarat
318,1,31,7,1,TRUE,Y,31.5,29.4,Moderate,900,1138,81.9,67.4,50.1,NO,Ladakh
319,7,32,3,5,Y,1,56.5,81.9,Moderate,3977,4178,99.0,80.4,70.5,No,Puducherry
320,20,7,9,1,YES,True,79.5,50.6,Moderate,1453,1130,66.5,70.4,62.6,FALSE,Gujarat
321,11,25,5,3,1,Y,89.9,89.1,Moderate,1697,1836,91.5,78.5,76.1,N,Tripura
322,20,7,10,3,TRUE,TRUE,97.0,63.9,Low,591,617,94.1,74.4,53.7,False,Gujarat
323,15,2,7,5,Yes,0,49.2,84.8,Low,3038,3404,84.5,100.0,72.8,FALSE,Arunachal Pradesh
324,32,1,4,6,Yes,TRUE,56.1,30.7,Low,2043,2460,79.4,67.5,69.1,0,Andhra Pradesh
325,29,4,2,3,1,1,20.0,22.9,MODERATE,1858,1729,87.8,71.5,69.5,No,Bihar
326,13,26,9,1,Y,yes,100.0,93.7,Low,2801,2929,93.9,76.2,40.2,NO,Uttar Pradesh
327,8,22,4,4,TRUE,YES,,37.1,Low,3712,4644,82.0,73.0,63.4,False,sikkim
328,22,11,7,1,Y,0,98.4,59.4,Low,6258,4510,59.1,56.5,58.1,FALSE,Karnataka
329,2,30,6,2,True,False,74.0,45.9,Moderate,3169,4181,71.9,47.8,45.3,0,Jammu and Kashmir
330,15,13,6,3,YES,TRUE,62.8,12.6,Moderate,407,302,63.7,82.2,73.2,False,Madhya Pradesh
331,6,1,7,3,True,Yes,58.1,58.2,Low,604,720,86.3,71.5,95.7,N,Andhra Pradesh
332,20,22,5,6,TRUE,yes,55.0,91.2,Low,4462,3939,88.7,47.6,62.0,No,Sikkim
333,2,11,12,1,YES,1,74.7,483.50257056715145,Low,662,644,97.1,38.3,30.0,NO,Karnataka
334,13,6,10,6,1,TRUE,73.4,60.8,Moderate,3164,4344,68.7,74.2,43.7,N,Goa
335,1,15,6,4,Y,No,78.0,15.7,high,3236,2521,,76.8,99.9,True,Manipur
336,32,2,4,4,Yes,1,59.5,18.1,Low,112,91,,77.0,39.4,no,Arunachal Pradesh
337,5,9,5,1,yes,No,99.6,92.5,Moderate,1384,1163,80.4,65.3,47.2,N,Himachal Pradesh
338,17,15,11,2,YES,Y,61.9,46.6,Moderate,5169,4039,72.0,96.3,89.4,N,Manipur
339,36,17,2,4,Y,N,88.4,2.9,Low,4826,3497,61.6,98.9,87.9,False,Mizoram
340,28,4,1,3,TRUE,True,39.6,9.3,Low,3998,4661,85.6,,56.0,FALSE,Bihar
341,30,15,2,2,Yes,YES,98.6,12.4,Low,5064,4938,98.3,68.1,81.3,NO,Manipur
342,12,17,10,6,TRUE,N,52.0,65.7,Moderate,1849,2088,84.6,58.7,77.6,no,Mizoram
343,32,17,6,5,yes,1,79.9,88.4,Low,1714,1256,64.1,57.7,88.7,False,Mizoram
344,3,20,12,2,True,No,21.4,58.1,Low,1016,742,58.8,84.5,69.5,0,Punjab
345,6,23,7,3,YES,Y,60.1,72.8, Low ,1794,1512,81.0,76.7,47.2,No,Tamil Nadu
346,30,24,10,4,Y,False,47.5,46.3,Low,871,837,91.4,98.2,80.4,No,Telangana
347,7,7,1,3,Y,yes,,34.0,High,5454,4161,66.0,68.3,34.8,yes,Gujarat
348,23,27,6,4,YES,YES,61.6,45.0,Moderate,6626,4951,70.1,66.5,81.6,N,Uttarakhand
349,14,19,9,2,1,Yes,39.6,32.3,High,204,172,82.1,,86.9,0,Odisha
350,33,17,11,1,True,Y,53.7,61.1,High,2057,2134,,60.3,69.3,N,Mizoram
351,12,27,2,4,True,1,54.9,29.5,Low,1971,2574,74.1,68.1,44.0,N,Uttarakhand
352,3,29,8,3,Y,No,75.2,38.4,Low,4434,4524,100.0,47.5,31.8,False,Delhi (NCT)
353,14,27,3,5,YES,TRUE,100.0,36.5,Low,4063,4287,94.5,61.6,54.0,False,Uttarakhand
354,29,5,11,4,True,NO,50.3,47.0,Low,2016,2064,95.5,92.8,93.2,no,Chhattisgarh
355,8,9,9,6,True,Yes,74.0,89.5,Low,2709,1952,65.5,73.0,69.7,N,Himachal Pradesh
356,35,11,5,6,True,YES,78.6,19.0,Low,2375,1858,69.4,66.6,83.4,No,Karnataka
357,10,14,10,3,Y,Yes,100.0,71.7,Low,3126,2515,76.9,65.2,48.3,False,Maharashtra
358,26,2,7,6,Yes,Y,55.2,84.1,HIGH,2317,2553,,80.9,50.4,0,Arunachal Pradesh
359,23,9,4,4,yes,True,54.4,73.9,Moderate,1483,2022,69.7,84.1,84.3,NO,Himachal Pradesh
360,20,6,3,6,True,Yes,69.1,483.50257056715145,Low,138,103,70.9,59.4,72.8,No,Goa
361,25,17,5,3,yes,1,55.3,42.7,Moderate,434,571,80.9,68.6,82.3,N,Mizoram
362,22,16,2,5,True,Yes,77.4,86.0,Moderate,1192,1508,80.7,53.0,40.2,no,Meghalaya
363,11,24,6,1,yes,NO,33.8,,High,1490,1581,98.4,61.3,87.4,Y,Telangana
364,27,20,3,4,1,True,52.7,47.5,Moderate,4368,3486,73.2,54.5,37.3,N,Punjab
365,36,29,9,1,YES,TRUE,61.6,50.2,Moderate,1199,1077,93.6,71.3,77.5,0,Delhi (NCT)
366,9,11,2,4,Yes,Yes,96.8,80.2,Low,3279,2431,60.9,60.9,75.2,0,Karnataka
367,21,26,7,6,YES,0,50.7,70.6,High,4035,2922,64.5,50.4,73.5,False,Uttar Pradesh
368,31,31,3,2,True,False,45.2,19.4,Moderate,1145,1372,80.6,62.8,70.5,FALSE,Ladakh
369,5,17,3,4,YES,0,36.9,39.8,Moderate,180,227,80.7,74.3,71.9,False,Mizoram
370,8,31,11,1,Y,Yes,84.0,5.5,Low,1720,1541,87.5,51.8,63.0,NO,Ladakh
371,13,12,9,1,Yes,yes,70.5,14.3,Low,3775,3725,100.0,73.8,44.1,No,Kerala
372,3,12,9,1,YES,Yes,38.6,64.6,Low,3559,4111,90.5,79.6,100.0,NO,Kerala
373,11,1,2,3,yes,no,59.5,41.1,Low,5302,3944,63.0,57.1,97.8,No,andhra pradesh
374,26,18,9,6,Yes,Yes,50.3,20.0,Low,3275,2511,66.1,52.4,68.7,False,Nagaland
375,18,26,7,6,TRUE,Yes,71.4,86.9,Low,190,234,81.4,64.8,75.4,False,Uttar Pradesh
376,7,23,3,4,yes,yes,68.2,56.3,Moderate,5399,4274,75.8,46.3,58.8,NO,Tamil Nadu
377,4,15,12,3,yes,TRUE,69.6,62.0,Low,76,78,100.0,63.3,94.8,0,Manipur
378,13,13,1,4,YES,YES,51.5,87.6,Low,394,310,77.6,69.5,43.5,FALSE,Madhya Pradesh
379,36,14,7,4,Yes,True,37.1,52.0,Moderate,1398,1424,93.6,72.0,71.3,No,Maharashtra
380,17,22,8,2,Y,N,75.8,22.3,Low,5570,4176,63.9,89.5,100.0,No,Sikkim
381,18,22,9,4,Yes,No,47.3,80.0,Moderate,2950,2321,75.4,54.2,40.6,no,Sikkim
382,3,7,10,4,TRUE,YES,50.8,91.5,Moderate,2226,2264,96.3,91.7,73.5,No,GUJARAT
383,9,23,2,5,YES,1,39.0,77.1,Low,5175,4576,87.2,45.3,60.6,FALSE,Tamil Nadu
384,23,9,4,5,Y,True,64.0,75.2,Low,4039,2927,60.5,60.0,69.9,No,Himachal Pradesh
385,18,13,8,5,Yes,yes,47.8,63.1,Moderate,4564,3950,85.4,,67.2,0,Madhya Pradesh
386,24,21,2,5,TRUE,Y,69.5,39.0,Moderate,3637,3179,82.8,,85.0,No,Rajasthan
387,19,11,1,4,yes,FALSE,83.1,51.7,low,2357,3064,77.4,73.4,27.7,False,Karnataka
388,8,20,3,2,1,Y,81.1,90.4,Moderate,5264,4776,93.1,81.5,61.0,NO,Punjab
389,25,9,6,5,YES,TRUE,65.2,95.7,Moderate,1660,2062,76.4,91.2,51.2,No,Himachal Pradesh
390,12,20,11,4,TRUE,Y,86.3,91.8,High,1613,1297,76.5,66.7,83.6,NO,Punjab
391,28,30,8,3,YES,TRUE,64.0,52.6,Moderate,2839,3742,80.5,76.9,74.2,no,Jammu and Kashmir
392,13,22,5,4,YES,1,73.3,31.6,Low,1117,1535,76.9,72.1,75.7,False,Sikkim
393,25,24,8,3,YES,1,58.3,43.7,High,1867,1554,78.0,95.5,68.5,False,Telangana
394,3,11,10,2,yes,0,75.7,31.0,Low,3703,4245,89.9,64.2,31.3,FALSE,Karnataka
395,2,19,3,4,Yes,TRUE,70.5,3.4,Moderate,2296,1985,87.9,69.3,49.8,No,Odisha
396,4,19,1,3,Y,YES,64.9,67.0,Low,4535,3711,81.7,62.0,76.9,N,Odisha
397,27,9,5,6,True,FALSE,76.6,83.7,Low,3664,3893,92.0,77.4,55.2,False,Himachal Pradesh
398,9,9,6,1,YES,Y,82.3,49.1,Low,4806,3964,81.6,74.3,43.1,False,Himachal Pradesh
399,15,4,10,3,True,FALSE,85.3,95.1,Moderate,1349,1887,76.2,78.7,77.1,No,Bihar
400,7,22,3,6,Yes,True,72.7,46.6,Low,3881,2872,60.6,74.3,68.3,N,Sikkim
401,12,12,7,4,True,yes,47.4,48.5,Low,1847,1846,95.6,59.4,76.8,N,Kerala
402,1,1,11,5,True,YES,58.9,62.0,Low,1034,1347,73.8,,75.0,NO,Andhra Pradesh
403,22,18,8,5,1,FALSE,62.2,75.7,Low,4119,3230,69.8,35.0,59.8,NO,Nagaland
404,21,27,11,4,True,Yes,69.8,7.5,Moderate,2619,2059,76.0,22.5,49.4,no,Uttarakhand
405,16,2,3,2,TRUE,yes,55.2,,Moderate,2455,2819,,63.7,49.4,N,Arunachal Pradesh
406,16,26,6,2,1,1,61.3,72.1,Moderate,821,1132,75.6,85.8,57.7,No,Uttar Pradesh
407,3,4,7,1,True,True,41.8,50.6,LOW,2229,1804,76.5,59.1,89.3,FALSE,Bihar
408,20,20,3,6,TRUE,yes,24.0,76.0,Low,3795,3054,71.6,75.5,73.2,no,Punjab
409,17,4,12,2,Yes,N,33.9,66.8,Low,2327,3194,72.5,76.4,76.0,0,Bihar
410,32,10,12,4,Y,no,67.1,83.6,Low,164,184,87.3,69.6,76.1,False,Jharkhand
411,18,15,10,4,1,Yes,91.3,48.9,High,4300,3443,79.2,,60.3,no,Manipur
412,21,14,12,2,True,FALSE,39.2,66.7,Moderate,4328,3459,77.9,65.1,56.4,no,Maharashtra
413,12,31,9,2,YES,True,90.5,33.6,Low,2743,2303,76.0,58.7,39.9,False,Ladakh
414,33,7,4,3,YES,TRUE,96.0,62.8,High,5110,4586,88.2,63.7,84.6,True,Gujarat
415,14,4,3,1,True,NO,,53.6,Low,471,337,63.4,78.6,70.9,NO,Bihar
416,19,31,5,3,YES,TRUE,25.2,39.2,Moderate,4009,3516,90.3,56.4,73.4,False,Ladakh
417,30,11,1,3,Yes,Y,63.6,80.8,Low,5447,4336,70.6,52.9,28.5,No,Karnataka
418,9,16,3,4,TRUE,Yes,52.1,36.7,Moderate,2670,2795,99.9,63.6,65.0,no,Meghalaya
419,23,21,9,5,yes,FALSE,73.5,79.1,Low,3093,2990,97.9,,87.2,FALSE,Rajasthan
420,4,18,3,6,TRUE,yes,83.9,33.3,Moderate,1856,1700,88.5,33.0,75.0,no,Nagaland
421,26,20,2,3,True,yes,70.3,10.3,Moderate,4413,3431,74.4,56.3,80.5,False,PUNJAB
422,6,9,6,1,Y,True,55.2,16.9,Moderate,457,472,99.3,80.1,74.9,0,Himachal Pradesh
423,5,6,4,3,Yes,no,44.1,44.2,Moderate,4728,4524,96.8,52.7,99.6,FALSE,Goa
424,15,20,10,5,TRUE,False,93.6,83.5,High,170,222,75.8,62.9,71.4,N,Punjab
425,8,22,12,3,Y,Yes,,85.9, Moderate ,1220,899,65.0,54.3,66.8,N,Sikkim
426,28,15,3,2,yes,N,34.8,61.6,Moderate,4022,4477,87.3,76.5,84.6,NO,Manipur
427,2,28,2,1,TRUE,FALSE,31.5,483.50257056715145,Low,2190,2613,86.2,80.1,37.8,False,West Bengal
428,35,24,12,1,True,True,67.7,81.6,Low,5706,4686,77.3,64.3,100.0,No,Telangana
429,30,28,2,1,yes,1,69.4,52.0,Low,1472,1106,66.1,62.8,87.4,0,West Bengal
430,25,23,11,4,Yes,yes,50.9,57.7,Moderate,1885,2097,86.4,,84.2,NO,Tamil Nadu
431,14,28,1,6,True,0,70.0,14.8,Moderate,2772,3279,87.4,100.0,56.1,No,West Bengal
432,7,3,2,4,TRUE,No,97.9,23.5,Moderate,3778,3581,90.0,83.5,97.2,False,Assam
433,4,14,10,5,1,1,73.4,57.9,Moderate,1452,1514,96.9,18.9,69.6,No,Maharashtra
434,35,14,1,1,Y,YES,78.1,85.6,High,5415,4938,88.6,92.4,60.3,1,Maharashtra
435,34,8,7,5,TRUE,no,57.1,86.8,Low,1753,1840,92.8,74.8,58.6,No,Haryana
436,34,23,7,3,TRUE,No,73.7,84.5,Low,2416,2430,98.6,54.9,26.0,FALSE,Tamil Nadu
437,25,22,7,2,Y,N,72.9,36.9,Moderate,2263,3131,74.4,,61.8,NO,Sikkim
438,34,3,1,4,YES,True,68.9,,Low,1002,834,75.2,70.9,58.9,No,Assam
439,36,8,11,6,YES,Y,78.4,33.5,High,3295,4272,75.5,60.7,48.3,YES,Haryana
440,23,27,5,6,TRUE,TRUE,41.8,46.1,Moderate,3217,2720,83.8,57.4,59.4,False,Uttarakhand
441,2,15,1,5,True,0,41.2,77.8,MODERATE,3857,4369,86.0,89.9,88.8,0,Manipur
442,24,7,11,2,Y,Y,78.4,,High,1226,888,63.3,65.2,66.5,No,Gujarat
443,17,25,8,4,Y,1,93.8,38.6,Low,5867,4317,67.4,60.2,64.1,0,Tripura
444,27,29,6,4,Yes,Yes,46.3,21.4,Moderate,2332,1860,78.2,63.2,60.3,N,Delhi (NCT)
445,20,23,7,3,True,Y,15.1,32.7,Moderate,3230,3299,100.0,63.6,72.7,NO,Tamil Nadu
446,20,16,2,2,1,YES,64.8,65.3,High,5738,4128,63.8,69.5,87.1,No,Meghalaya
447,3,9,6,2,YES,True,98.2,29.3,High,5166,4804,88.9,72.8,64.5,Y,Himachal Pradesh
448,31,31,4,4,Y,TRUE,33.9,22.9,Low,2377,2837,83.8,64.3,100.0,0,Ladakh
449,31,7,10,1,yes,no,44.7,11.7,Moderate,1253,1047,76.6,60.7,87.8,0,Gujarat
450,31,10,1,6,Yes,NO,54.6,61.6,Low,6159,4783,72.3,84.4,75.9,no,Jharkhand
451,19,22,6,3,yes,1,90.0,42.7,Low,2252,1934,81.0,55.1,74.0,No,Sikkim
452,33,3,11,5,True,Y,63.3,52.7,High,3432,3942,85.6,98.1,60.4,N,Assam
453,30,16,9,4,Yes,Y,53.1,78.4,Low,4642,4863,91.3,76.4,91.4,NO,Meghalaya
454,1,13,5,6,Yes,Yes,65.6,46.2,Low,3564,4583,78.8,81.4,59.3,No,Madhya Pradesh
455,6,19,4,5,YES,Yes,36.2,21.8,Moderate,815,769,98.0,89.8,69.4,N,Odisha
456,18,7,8,6,Y,no,71.9,76.2,Moderate,1950,2690,73.2,58.7,73.9,no,Gujarat
457,27,25,3,2,yes,Yes,70.0,65.5,Low,875,783,87.6,92.2,66.4,0,Tripura
458,25,11,3,3,TRUE,Y,50.3,82.3,Low,2357,2288,95.7,,41.4,No,Karnataka
459,1,11,3,3,Yes,yes,62.8,74.4,Low,144,150,97.5,73.2,72.2,N,Karnataka
460,30,29,2,3,1,1,66.1,,Low,1045,1306,79.0,60.4,67.6,FALSE,Delhi (NCT)
461,3,17,2,5,Yes,no,51.4,72.4,High,3064,4217,67.9,53.4,63.8,Yes,Mizoram
462,27,26,7,1,True,YES,69.6,3.7,Moderate,2702,3237,82.7,67.9,97.2,NO,Uttar Pradesh
463,9,32,9,4,TRUE,1,78.3,49.4,Moderate,3844,3322,81.6,,50.2,No,Puducherry
464,36,25,4,4,Y,1,63.8,42.3,Low,601,459,68.3,83.2,41.4,no,Tripura
465,36,19,5,2,True,yes,66.1,18.7, Low ,3512,3852,94.7,92.8,73.9,FALSE,Odisha
466,36,10,5,2,TRUE,Yes,91.9,14.0,Moderate,1171,935,72.3,73.3,100.0,NO,Jharkhand
467,30,16,8,2,Yes,True,71.2,69.5,Low,578,561,100.0,72.6,91.2,False,Meghalaya
468,8,3,12,6,1,True,42.5,16.1,Moderate,1117,1155,92.9,67.8,51.4,No,ASSAM
469,17,8,10,4,Yes,N,35.5,17.2,Moderate,1351,1490,91.1,57.3,77.5,No,Haryana
470,2,17,8,5,1,False,64.2,74.5,Moderate,262,236,84.5,93.2,38.8,FALSE,Mizoram
471,8,7,10,6,yes,False,54.2,24.6,Moderate,2382,2902,85.6,75.4,59.1,N,Gujarat
472,10,20,12,6,True,YES,73.0,12.2,Moderate,1248,1478,85.8,25.9,52.0,no,Punjab
473,5,3,4,2,True,Yes,83.3,34.0,Low,926,684,65.5,93.6,70.5,0,Assam
474,7,8,9,3,Yes,TRUE,67.4,37.8,Low,32,31,,76.5,58.1,FALSE,Haryana
475,15,11,6,5,TRUE,Yes,89.4,14.8,Low,5000,3590,57.4,47.7,72.6,no,Karnataka
476,20,29,1,5,TRUE,yes,,42.6,Low,5185,3746,61.9,76.7,65.4,False,Delhi (NCT)
477,4,25,8,5,Y,1,81.8,73.9,Moderate,2605,1985,73.5,69.4,65.5,NO,Tripura
478,5,2,4,3,True,Y,100.0,95.4,Moderate,2196,2347,89.7,68.8,79.7,no,Arunachal Pradesh
479,21,31,3,3,TRUE,N,47.9,58.9,Low,3873,4226,87.1,53.6,71.5,0,Ladakh
480,18,4,8,2,True,N,82.5,13.0,Low,836,862,100.0,86.2,95.2,no,Bihar
481,17,29,1,5,Yes,TRUE,62.6,33.0,Low,1843,1483,80.3,73.0,85.9,NO,Delhi (NCT)
482,26,19,2,3,Yes,Yes,53.4,,Moderate,3358,4441,78.5,53.8,75.0,False,Odisha
483,25,2,4,4,yes,YES,49.0,2.4,Moderate,3471,4765,69.0,81.4,80.9,No,Arunachal Pradesh
484,36,3,6,6,True,Yes,65.3,39.7,High,3041,2333,66.3,53.2,64.8,Yes,Assam
485,2,26,11,1,YES,yes,60.5,79.5,Low,3984,4649,88.9,68.2,75.7,NO,Uttar Pradesh
486,26,3,7,3,Y,no,81.0,60.8,Low,376,346,93.2,82.1,99.6,0,Assam
487,26,30,10,6,TRUE,1,59.2,91.7,Moderate,956,983,100.0,55.0,58.0,False,Jammu and Kashmir
488,34,18,9,1,TRUE,YES,50.1,95.5,Low,2754,3539,75.3,72.8,53.3,N,Nagaland
489,7,2,1,4,Yes,False,85.6,11.8,Low,2832,3796,75.5,84.0,83.6,No,Arunachal Pradesh
490,29,32,4,3,1,YES,75.1,60.1,Low,3816,3376,86.3,68.9,43.5,False,Puducherry
491,13,3,8,1,Y,Yes,74.0,94.2,Low,6215,4771,69.8,67.4,59.0,0,Assam
492,28,4,1,1,yes,yes,84.5,30.1,Low,602,637,97.0,95.8,60.2,no,Bihar
493,6,23,6,3,YES,NO,74.8,8.8,Low,2347,3123,79.7,79.4,42.8,NO,Tamil Nadu
494,34,20,11,6,yes,yes,61.1,2.6,Low,1062,1079,99.2,62.6,85.1,NO,Punjab
495,15,7,8,2,TRUE,NO,67.8,3.7,Low,1185,897,71.4,66.6,50.4,no,Gujarat
496,16,1,1,5,1,YES,64.6,9.7,Moderate,2073,1943,88.5,61.2,42.2,N,Andhra Pradesh
497,26,23,4,6,1,N,79.5,71.6,Moderate,4450,4326,97.5,79.1,76.2,FALSE,Tamil Nadu
498,30,16,2,5,True,no,38.8,14.4,Low,3355,3327,94.5,53.3,51.2,False,Meghalaya
499,28,10,5,2,YES,True,41.3,81.1,Moderate,3329,3136,,84.4,78.8,FALSE,Jharkhand
500,36,23,9,6,YES,True,75.7,85.8,Low,2418,3107,76.1,64.1,68.5,0,tamil nadu
501,10,31,11,6,Yes,no,45.9,48.5,Moderate,4672,4791,99.7,75.9,58.7,FALSE,Ladakh
502,6,16,5,4,1,Y,61.4,45.4,Moderate,1705,1513,86.4,39.6,79.5,N,Meghalaya
503,3,28,1,1,Y,True,80.3,52.3,Moderate,5564,4988,86.1,84.9,77.9,NO,West Bengal
504,21,30,10,2,yes,Yes,100.0,61.1,High,2567,2226,87.6,78.3,76.4,Y,Jammu and Kashmir
505,36,13,6,4,YES,False,72.3,25.8,Low,2770,3804,73.9,76.6,71.2,0,Madhya Pradesh
506,35,29,1,6,TRUE,yes,84.0,59.8,Low,2043,1965,94.5,82.2,100.0,no,Delhi (NCT)
