fact_id,date_id,state_id,total_tests,positive_tests,positivity_rate,vaccination_coverage_pct,booster_coverage_pct,hospital_beds,doctors,phc_count,chc_count,icu_utilization_pct,bed_occupancy_pct,reporting_compliance_pct,turnaround_time_days,reporting_rate_pct
982,31,22,561,64.0,11.55,92.4,51.8,114.0,54,3,1,49.7,67.6,88.1,2.3,58.9
983,31,23,84736,11839.0,13.97,56.5,27.2,18588.0,5034,394,42,94.3,78.3,92.2,5.0,68.3
984,31,24,16727,504.0,3.02,78.3,39.6,5547.0,898,292,104,51.8,72.2,61.2,1.4,91.8
985,31,25,2733,400.0,14.64,88.2,29.8,652.0,172,16,8,51.4,59.6,93.3,3.9,83.4
986,31,26,163439,4478.0,2.74,50.6,32.5,37392.0,19059,1379,260,95.8,80.4,96.2,4.6,80.1
987,31,27,21480,1719.0,8.01,89.6,56.5,3171.0,1753,94,32,72.9,94.9,95.1,4.4,89.5
988,31,28,88784,9077.0,10.22,85.2,32.8,10081.0,2455,283,244,41.6,39.4,91.8,2.0,72.3
989,31,29,28276,3919.0,13.86,73.9,22.2,4084.0,2258,135,33,96.3,43.8,,2.3,56.4
990,31,30,9567,1596.0,16.69,91.7,31.8,3515.0,475,53,29,90.8,88.8,78.9,4.9,77.7
991,31,31,221,31.0,14.14,85.8,57.2,87.0,23,1,0,74.7,90.1,87.2,0.9,82.6
992,31,32,1061,168.0,15.84,95.5,49.6,163.0,133,10,1,88.4,95.3,90.1,2.3,88.0
993,32,1,22942,1951.0,8.51,96.9,66.0,11157.0,3406,348,120,83.2,94.4,90.3,2.7,75.6
994,32,2,1732,67.0,3.88,,39.5,391.0,93,6,4,31.0,48.0,78.8,3.2,85.8
995,32,3,23817,2350.0,9.87,63.9,21.1,8828.0,1591,184,28,59.6,85.2,79.0,4.3,95.4
996,32,4,65968,10105.0,15.32,53.5,31.3,20023.0,6796,514,285,37.4,75.3,68.0,3.0,91.1
997,32,5,12901,1424.0,11.04,86.1,41.4,4451.0,2376,74,17,72.7,88.1,96.0,3.1,80.8
998,32,6,1668,284.0,17.07,91.2,29.3,386.0,53,6,1,95.8,49.8,72.6,4.0,60.6
999,32,7,75579,4508.0,5.97,51.7,21.1,12359.0,3326,452,95,63.2,92.1,69.7,4.6,98.5
1000,32,8,29771,4278.0,14.37,48.3,24.1,4446.0,1392,81,21,44.0,88.8,78.5,1.6,62.1
1001,32,9,3228,409.0,12.68,89.7,41.5,1328.0,459,30,12,60.0,47.5,81.3,2.5,93.1
1002,32,10,24342,3227.0,13.26,60.9,30.8,8786.0,3163,146,80,42.4,48.6,76.8,3.4,62.3
1003,32,11,80383,13547.0,16.85,60.3,28.5,7889.0,2007,447,51,45.7,44.9,65.5,4.2,79.0
1004,32,12,29147,5033.0,17.27,57.2,31.1,2972.0,3029,137,52,90.1,67.2,97.2,3.4,68.1
1005,32,13,85358,2245.0,2.63,96.5,65.5,23751.0,6856,412,86,42.7,47.8,94.4,1.7,69.4
1006,32,14,50101,2376.0,4.74,92.4,54.4,30994.0,7152,355,64,62.3,64.5,68.0,3.4,75.6
1007,32,15,2497,232.0,9.33,81.8,26.6,462.0,221,9,2,42.1,76.3,67.0,0.9,80.0
1008,32,16,2707,423.0,15.66,57.8,37.0,302.0,186,14,6,95.9,79.5,95.6,1.0,74.4
1009,32,17,982,105.0,10.72,49.2,15.1,310.0,64,4,1,97.2,77.8,91.3,3.7,79.8
1010,32,18,1147,99.0,8.72,79.1,50.2,643.0,127,15,1,31.5,49.3,62.7,3.9,86.8
1011,32,19,27623,1008.0,3.65,93.9,43.8,4055.0,982,300,71,62.0,50.6,61.4,0.9,57.4
1012,32,20,19470,1978.0,10.16,71.7,27.7,8864.0,1201,188,47,71.8,35.9,64.1,2.8,60.5
1013,32,21,74130,5403.0,7.29,88.1,33.3,19953.0,4221,371,66,60.9,75.6,65.5,0.8,64.0
1014,32,22,695,34.0,4.94,88.9,55.3,86.0,30,4,0,77.8,78.7,75.9,4.8,62.6
1015,32,23,67402,3308.0,4.91,,25.0,13023.0,4899,593,62,71.4,52.5,71.2,3.3,79.0
1016,32,24,35072,4347.0,12.4,48.5,31.6,8055.0,1537,173,101,96.0,69.6,86.6,4.0,96.5
1017,32,25,3326,131.0,3.94,90.4,58.2,1188.0,161,19,9,38.5,54.9,96.4,5.0,89.0
1018,32,26,268449,39489.0,14.71,81.6,47.8,,19288,895,602,77.4,41.6,89.8,3.3,77.1
1019,32,27,21102,2277.0,10.79,93.8,48.0,3109.0,427,99,43,63.5,91.2,87.7,1.4,65.0
1020,32,28,62731,5014.0,7.99,63.8,26.8,20217.0,4663,783,163,41.8,77.9,82.9,0.5,80.3
1021,32,29,26527,2012.0,7.59,94.0,64.1,5288.0,2065,140,50,92.0,59.0,87.3,1.0,63.4
1022,32,30,14113,1590.0,11.27,61.9,29.4,3087.0,993,93,21,78.0,37.6,,3.5,77.3
1023,32,31,276,40.0,14.67,87.4,42.4,28.0,18,2,0,78.5,40.8,97.0,3.5,75.5
1024,32,32,1491,31.0,2.1,64.1,23.7,382.0,93,9,2,38.4,44.2,75.8,3.0,60.3
1025,33,1,21957,1921.0,8.75,66.9,41.6,,2711,316,154,40.1,94.6,75.3,1.0,85.7
1026,33,2,1040,144.0,13.91,81.9,52.5,306.0,93,5,3,77.5,84.2,73.9,1.2,73.4
1027,33,3,15618,1726.0,11.05,84.6,55.9,8321.0,803,107,61,86.2,79.8,82.8,4.5,88.3
1028,33,4,69412,4920.0,7.09,94.1,50.6,24369.0,3758,576,171,90.1,69.0,95.2,2.6,60.5
1029,33,5,33775,3448.0,10.21,81.3,32.2,3945.0,2368,86,46,92.4,81.3,85.5,1.6,67.1
1030,33,6,982,71.0,7.23,56.0,20.0,475.0,135,3,2,89.0,46.3,79.4,2.9,66.7
1031,33,7,67123,2607.0,3.88,98.0,45.2,9636.0,5054,491,176,82.7,74.1,93.9,1.0,67.2
1032,33,8,26269,1306.0,4.97,97.8,66.1,,784,149,74,76.6,54.6,71.5,4.3,75.4
1033,33,9,6586,,17.03,73.4,41.5,1790.0,639,39,20,43.5,88.4,61.3,1.7,61.9
1034,33,10,29275,4008.0,13.69,47.6,24.5,11379.0,3013,239,22,74.1,82.4,79.5,2.4,82.4
1035,33,11,72935,,12.26,92.1,30.0,18675.0,3594,399,164,55.4,69.2,95.5,2.1,62.8
1036,33,12,33213,3993.0,12.02,82.6,37.1,4025.0,1434,242,67,61.6,80.2,75.8,0.5,84.7
1037,33,13,95948,7006.0,7.3,47.2,17.3,9227.0,4544,499,249,94.1,61.4,95.2,1.4,79.4
1038,33,14,94591,7565.0,8.0,79.1,39.7,22197.0,6116,842,122,62.9,86.9,71.5,2.1,69.2
1039,33,15,2310,,12.26,81.4,55.9,688.0,130,12,4,69.5,87.5,61.4,5.0,87.7
1040,33,16,3529,353.0,10.03,59.4,39.9,633.0,212,7,4,48.6,48.3,74.4,1.3,94.3
1041,33,17,1261,216.0,17.17,58.0,38.1,,80,2,3,30.9,87.8,95.5,3.9,73.2
1042,33,18,1301,70.0,5.39,72.9,43.0,624.0,72,16,4,65.4,69.3,61.0,4.8,76.2
1043,33,19,24859,2928.0,11.78,60.9,30.5,9038.0,3448,202,71,55.8,73.2,95.8,1.5,65.2
1044,33,20,25403,1923.0,7.57,50.3,33.9,4320.0,1629,172,71,43.1,95.1,83.3,0.8,73.0
1045,33,21,33555,1882.0,5.61,67.9,39.0,24236.0,2524,397,181,57.7,73.4,67.6,1.5,85.4
1046,33,22,635,38.0,6.07,72.5,38.5,170.0,15,3,0,47.7,38.5,88.7,0.8,64.7
1047,33,23,34499,5700.0,16.52,62.9,41.0,15277.0,4456,199,41,70.6,48.6,67.5,2.9,68.5
1048,33,24,32247,3671.0,11.39,49.0,34.2,3355.0,1232,274,23,76.8,89.4,82.3,3.3,92.7
1049,33,25,2104,294.0,13.98,72.8,27.1,,157,9,10,69.3,76.7,83.7,0.6,63.1
1050,33,26,209847,27878.0,13.29,60.9,23.2,34230.0,9604,1261,545,78.1,45.5,94.2,3.2,66.5
1051,33,27,16726,882.0,5.28,61.9,36.2,2439.0,1291,120,58,92.8,72.0,86.6,4.7,72.6
1052,33,28,117773,4934.0,4.19,72.8,50.0,20790.0,6853,268,282,87.0,50.3,99.5,2.8,88.2
1053,33,29,31125,3769.0,12.11,88.7,29.8,7094.0,1771,255,24,70.8,42.0,96.7,4.9,95.9
1054,33,30,13461,2034.0,15.11,82.8,55.0,2408.0,511,75,26,64.4,89.0,79.5,4.2,67.1
1055,33,31,293,24.0,8.24,,20.3,82.0,11,1,0,30.6,57.3,84.4,0.9,73.3
1056,33,32,1318,181.0,13.76,55.0,31.1,444.0,123,9,2,40.1,50.5,95.8,1.4,66.2
1057,34,1,23644,3511.0,14.85,82.9,31.5,13671.0,3367,308,161,97.4,66.0,81.7,4.5,61.3
1058,34,2,1211,130.0,10.77,48.8,14.6,402.0,126,8,2,56.7,70.8,98.8,3.6,66.2
1059,34,3,22119,2886.0,13.05,65.2,38.5,3430.0,1384,154,63,61.0,76.0,68.0,2.5,56.3
1060,34,4,127215,9932.0,7.81,,24.7,32483.0,4251,542,82,38.8,45.6,81.8,3.4,88.4
1061,34,5,18565,2043.0,11.01,98.0,31.7,8737.0,1719,187,39,44.8,75.8,64.9,4.1,93.7
1062,34,6,1631,217.0,13.36,69.6,31.7,329.0,58,5,2,82.0,69.0,97.0,2.5,92.5
1063,34,7,83062,6266.0,7.54,48.2,15.0,20670.0,4940,183,109,55.6,81.3,84.4,3.9,91.2
1064,34,8,18706,533.0,2.85,56.8,35.4,8412.0,579,180,68,44.5,52.3,83.7,0.9,95.8
1065,34,9,2984,140.0,4.72,90.6,43.2,2141.0,160,41,16,37.4,63.8,80.1,3.7,59.2
1066,34,10,26306,2634.0,10.02,97.0,54.9,11548.0,792,283,98,30.1,78.3,88.7,3.4,65.4
1067,34,11,51408,1848.0,3.6,95.4,56.3,19290.0,2293,341,80,70.7,74.1,98.3,2.2,92.9
1068,34,12,39219,3719.0,9.48,58.8,27.3,8897.0,2461,252,101,69.5,64.8,63.5,2.3,74.2
1069,34,13,92846,15612.0,16.82,75.9,50.6,9681.0,5592,422,135,51.2,83.1,60.5,2.0,63.3
1070,34,14,73161,1602.0,2.19,81.2,28.2,11253.0,5392,371,269,74.9,68.2,97.8,4.1,80.3
1071,34,15,3471,224.0,6.46,69.3,34.8,349.0,249,9,4,79.8,47.1,71.8,2.6,96.2
1072,34,16,1377,49.0,3.59,93.4,40.0,952.0,152,13,6,30.6,63.3,63.7,0.6,59.8
1073,34,17,842,,15.54,66.1,36.4,306.0,67,6,2,36.6,95.9,78.8,0.6,76.0
1074,34,18,1030,160.0,15.61,53.9,28.4,282.0,71,16,5,37.7,54.1,77.9,0.7,71.4
1075,34,19,51228,8380.0,16.36,65.7,44.3,6781.0,2340,298,123,35.4,48.6,73.5,2.3,94.9
1076,34,20,20226,3518.0,17.4,49.0,30.7,5967.0,2004,127,29,38.8,43.7,89.2,1.9,72.5
1077,34,21,79106,5458.0,6.9,90.3,41.1,16090.0,2220,184,212,58.6,64.9,60.7,2.0,90.5
1078,34,22,668,31.0,4.64,55.6,31.0,118.0,15,4,0,31.2,43.2,86.0,1.7,79.9
1079,34,23,54962,5360.0,9.75,96.4,34.2,6770.0,4874,230,132,33.0,95.5,93.5,3.8,84.1
1080,34,24,32849,5540.0,16.87,80.1,53.7,7472.0,2745,91,72,84.3,65.4,95.4,1.7,88.7
1081,34,25,2044,102.0,5.01,45.9,31.8,1094.0,143,15,7,83.5,83.6,68.4,4.2,55.2
1082,34,26,156542,17304.0,11.05,86.8,51.6,25077.0,11684,1619,576,44.1,39.1,60.6,1.9,65.4
1083,34,27,13628,503.0,3.7,67.3,20.7,1600.0,1159,139,14,48.3,69.8,94.0,2.2,93.8
1084,34,28,47539,5807.0,12.22,73.5,42.4,10932.0,7032,211,151,54.2,69.2,86.3,3.5,75.7
1085,34,29,30382,3441.0,11.33,70.1,31.4,9777.0,1366,210,79,49.5,95.9,73.6,1.5,99.4
1086,34,30,12306,1696.0,13.78,93.2,39.5,3304.0,526,40,7,50.5,97.0,86.8,4.4,60.7
1087,34,31,176,13.0,7.46,81.0,30.1,45.0,22,2,0,50.8,53.9,72.9,2.8,81.9
1088,34,32,1193,25.0,2.12,53.0,17.2,144.0,117,6,1,95.4,56.7,86.9,3.5,59.5
1089,35,1,57536,8272.0,14.38,84.2,45.2,12899.0,3371,143,92,68.3,91.9,94.6,2.6,79.6
1090,35,2,1595,245.0,15.4,74.9,24.9,238.0,141,9,3,31.8,43.4,,3.2,89.3
1091,35,3,14754,,10.06,86.1,39.0,9730.0,753,243,97,33.2,68.1,72.7,1.9,66.6
1092,35,4,77433,2353.0,3.04,47.0,22.0,30214.0,4854,713,179,66.3,77.6,73.2,1.8,92.9
1093,35,5,21837,2854.0,13.07,70.6,29.9,3128.0,1667,179,71,45.2,61.7,87.0,3.0,98.3
1094,35,6,1540,43.0,2.82,84.1,40.6,396.0,34,10,1,35.7,43.3,98.6,2.5,78.9
1095,35,7,53510,3173.0,5.93,89.7,55.1,8593.0,3920,222,78,47.7,55.7,,2.7,66.8
1096,35,8,32623,2701.0,8.28,50.0,26.1,5884.0,1413,132,65,69.2,66.5,70.9,4.9,81.5
1097,35,9,8498,830.0,9.77,51.2,18.2,1620.0,273,26,12,55.7,63.8,67.7,1.8,68.9
1098,35,10,27037,1604.0,5.93,66.2,35.1,5551.0,2363,120,99,35.0,60.1,77.9,4.6,93.6
1099,35,11,39460,1467.0,3.72,91.8,61.1,19590.0,3246,416,178,91.2,50.5,82.0,4.2,55.7
1100,35,12,41189,6259.0,15.2,65.3,27.0,5531.0,1921,208,94,92.5,92.9,98.8,4.8,59.3
1101,35,13,71505,11850.0,16.57,75.5,28.2,10656.0,4702,349,52,58.9,62.9,87.7,4.6,60.6
1102,35,14,123403,20347.0,16.49,56.3,26.0,19439.0,5437,884,86,47.6,61.5,97.8,1.1,68.3
1103,35,15,2917,389.0,13.35,90.2,37.3,678.0,159,24,7,49.6,73.6,97.4,4.7,93.5
1104,35,16,1838,168.0,9.19,61.5,18.6,725.0,254,15,9,65.9,84.4,60.8,2.6,67.6
1105,35,17,895,135.0,15.16,57.6,36.2,326.0,46,5,2,38.7,91.9,86.7,3.6,89.0
1106,35,18,1162,160.0,13.83,56.4,36.5,355.0,177,12,3,60.8,71.3,60.9,1.2,89.8
1107,35,19,37425,4056.0,10.84,69.4,47.9,9031.0,3804,197,61,43.0,37.9,84.0,2.8,77.1
1108,35,20,20618,1756.0,8.52,81.5,33.9,2622.0,1767,155,49,67.3,40.8,83.1,3.3,90.5
1109,35,21,91154,11883.0,13.04,69.7,30.2,10733.0,2900,639,151,88.6,37.3,73.3,1.8,75.5
1110,35,22,662,96.0,14.56,66.2,40.3,58.0,40,3,1,63.5,94.9,90.4,3.7,98.1
1111,35,23,36624,3255.0,8.89,80.7,29.4,13417.0,3438,311,82,87.3,51.2,80.3,2.3,81.5
1112,35,24,47048,6649.0,14.13,67.6,35.0,6299.0,3492,184,76,35.7,56.0,94.4,3.4,58.4
1113,35,25,4010,563.0,14.05,71.7,44.8,807.0,206,9,2,32.4,64.0,89.6,1.2,97.1
1114,35,26,270758,42112.0,15.55,46.6,25.1,67558.0,8370,1541,664,57.4,76.3,98.8,1.0,56.1
1115,35,27,23839,,8.25,,19.2,3238.0,1148,43,26,58.8,65.6,64.3,1.7,76.4
1116,35,28,112421,2838.0,2.53,80.9,37.9,26708.0,5372,749,112,38.5,58.6,73.8,1.5,68.6
1117,35,29,26808,2101.0,7.84,54.2,36.1,3701.0,1453,180,39,77.0,39.0,72.1,4.9,84.1
1118,35,30,7850,478.0,6.09,92.4,57.1,3480.0,1075,34,23,84.1,54.6,99.4,4.4,74.0
1119,35,31,358,49.0,13.76,61.9,31.8,80.0,26,0,0,80.9,75.6,92.8,3.7,83.7
1120,35,32,1603,134.0,8.4,74.6,38.8,289.0,53,7,2,46.3,36.3,,1.5,76.3
1121,36,1,44386,2079.0,4.68,69.7,24.3,4447.0,2234,375,40,82.1,44.9,96.1,2.6,81.6
1122,36,2,1268,96.0,7.64,90.9,61.4,315.0,114,8,3,36.1,85.4,97.9,2.0,82.4
1123,36,3,23649,2741.0,11.59,73.4,30.4,7968.0,1274,226,95,49.9,96.8,80.5,1.9,92.8
1124,36,4,106743,8076.0,7.57,85.9,53.5,15938.0,2979,682,257,96.0,72.6,78.8,0.9,69.1
1125,36,5,28970,2740.0,9.46,89.6,29.4,3981.0,2146,211,36,48.0,88.8,60.8,4.3,89.5
1126,36,6,1226,144.0,11.76,98.6,54.5,240.0,71,9,3,97.8,79.9,90.0,2.4,66.1
1127,36,7,82179,2572.0,3.13,54.0,32.2,6512.0,3249,559,208,83.9,82.4,93.9,4.1,60.2
1128,36,8,12843,1737.0,13.53,92.2,49.7,5866.0,2046,178,44,64.5,94.0,78.6,0.6,66.1
1129,36,9,4905,416.0,8.48,45.9,23.1,1065.0,154,37,7,74.4,77.3,77.2,3.5,75.4
1130,36,10,32610,1029.0,3.16,72.8,33.3,5741.0,1693,114,115,78.0,39.4,88.6,4.2,78.7
1131,36,11,64684,8558.0,13.23,93.5,58.6,11779.0,1524,282,101,71.2,84.1,64.6,2.6,68.8
1132,36,12,36595,3278.0,8.96,66.4,23.8,3557.0,3159,98,21,35.0,94.7,66.5,3.9,57.2
1133,36,13,97019,11955.0,12.32,57.9,30.5,23267.0,6777,306,79,73.5,80.3,88.7,2.9,94.6
1134,36,14,119105,9438.0,7.92,47.2,18.0,11449.0,3507,825,270,63.4,93.7,85.6,1.3,84.7
1135,36,15,2553,326.0,12.79,60.8,32.5,842.0,176,10,3,91.5,95.3,69.7,1.1,97.4
1136,36,16,3584,363.0,10.14,52.2,24.7,381.0,240,17,3,43.6,57.6,86.6,1.0,99.2
1137,36,17,935,49.0,5.25,58.3,26.6,357.0,71,6,0,48.2,36.7,92.9,5.0,88.2
1138,36,18,2285,277.0,12.12,91.3,43.1,539.0,57,11,3,63.2,56.9,61.7,2.4,99.1
1139,36,19,45222,7714.0,17.06,84.3,33.1,6893.0,2037,263,47,44.7,43.6,,2.0,75.1
1140,36,20,34920,5046.0,14.45,51.4,35.8,3251.0,2556,212,40,77.0,95.8,74.7,2.4,60.4
1141,36,21,64496,2863.0,4.44,90.0,32.9,,2683,165,103,77.9,93.6,,2.8,58.7
1142,36,22,788,74.0,9.42,52.3,19.9,172.0,21,1,1,79.7,75.4,98.4,1.6,77.2
1143,36,23,51176,3089.0,6.04,94.7,33.6,14105.0,3327,360,115,73.6,64.8,95.3,3.6,59.2
1144,36,24,18132,892.0,4.92,97.2,60.6,5720.0,1596,200,40,73.4,85.2,64.1,4.2,94.2
1145,36,25,3735,86.0,2.31,87.7,57.3,533.0,131,11,11,30.3,74.9,77.1,1.9,98.7
1146,36,26,221337,19750.0,8.92,76.2,28.9,63506.0,15846,1123,167,77.9,57.2,89.0,1.1,71.3
1147,36,27,12127,799.0,6.59,90.1,29.9,,1048,132,13,88.1,86.0,82.9,1.0,90.0
1148,36,28,52502,6981.0,13.3,52.6,22.4,20367.0,4306,616,71,39.5,53.6,82.3,3.7,85.7
1149,36,29,30241,2789.0,9.23,45.1,27.1,3091.0,728,85,58,56.9,72.7,94.1,2.1,57.9
1150,36,30,6838,333.0,4.87,73.7,50.3,4039.0,876,92,27,64.7,46.6,88.0,4.6,64.0
1151,36,31,297,14.0,4.85,94.2,59.6,52.0,18,2,0,30.3,54.2,61.4,3.7,67.5
1152,36,32,807,36.0,4.48,,19.8,345.0,110,6,0,42.3,59.4,75.6,0.6,63.4
175,6,15,1973,191.0,9.71,50.7,29.5,439.0,183,14,7,49.1,93.2,88.1,3.5,74.6
755,24,19,40351,5405.0,13.4,77.7,49.6,6189.0,3961,228,127,52.9,39.2,73.9,4.8,76.2
585,19,9,7404,792.0,10.7,91.4,32.0,1408.0,501,32,11,63.5,44.6,80.6,1.6,73.3
241,8,17,1302,79.0,6.09,81.1,54.5,352.0,53,3,2,89.5,72.2,82.9,0.7,78.3
716,23,12,30271,2785.0,9.2,98.0,42.7,10439.0,2715,99,76,94.6,51.1,74.6,2.2,62.2
219,7,27,23563,3117.0,13.23,47.8,29.8,4311.0,1062,90,56,59.4,38.0,79.6,1.9,57.1
630,20,22,620,34.0,5.62,84.4,44.5,124.0,21,5,1,80.6,76.5,,3.6,87.2
555,18,11,58554,1317.0,2.25,72.4,30.2,9290.0,3928,180,94,70.4,76.8,73.7,2.3,93.8
352,11,32,970,115.0,11.91,78.3,51.3,253.0,44,8,4,51.3,80.9,84.9,3.9,60.3
329,11,9,4657,300.0,6.46,70.9,49.0,1426.0,571,21,11,41.4,68.2,,0.7,93.4
695,22,23,40768,6347.0,15.57,75.6,24.2,10815.0,3533,303,208,62.0,49.6,74.4,1.6,86.3
