fact_id,date_id,state_id,disease_id,source_id,population_under_surveillance,total_reported_cases,active_cases,recovered_cases,deaths,urban_cases,rural_cases,hospitalized_cases,icu_admissions,case_fatality_rate,recovery_rate,public_health_risk_score,report_date_raw
250,1,21,10,6,79904040,1054,65,969,20,776,278,132,25,1.37,91.94,12.4,2022-01-01 00:00:00
251,1,21,11,4,70387750,3118,251,2817,50,1207,1911,771,126,1.6,90.35,24.7,2022-01-01 00:00:00
252,1,21,12,2,79409003,2532,84,2383,65,1650,882,445,90,2.57,94.12,26.8,2022-01-01 00:00:00
253,1,22,1,1,668896,10,1,466,7,4,6,1,0,0,90,3.4,2022-01-01 00:00:00
254,1,22,2,1,659104,12,1,11,0,8,4,1,0,0,91.67,8.1,2022-01-01 00:00:00
255,1,22,3,2,674432,22,2,20,0,14,8,1,0,0,90.91,15.5,2022-01-01 00:00:00
256,1,22,4,6,699475,3,1,2,0,1,2,0,0,0,66.67,5.5,2022-01-01 00:00:00
257,1,22,5,1,691520,4,1,3,0,2,2,0,0,0,75,2,2022-01-01 00:00:00
258,1,22,6,1,655232,2,1,1,0,0,2,0,0,0,50,0,2022-01-01 00:00:00
259,1,22,7,4,633805,15,2,13,0,9,6,1,0,0,86.67,11.2,2022-01-01 00:00:00
260,1,22,8,5,685567,7,2,5,0,4,3,1,0,0,71.43,0,2022-01-01 00:00:00
261,1,22,9,4,678530,16,4,12,0,9,7,3,0,0,75,7.3,2022-01-01 00:00:00
262,1,22,10,6,664847,13,3,10,0,7,6,2,0,0,76.92,10.4,2022-01-01 00:00:00
263,1,22,11,4,621339,19,4,15,0,9,10,2,0,0,78.95,7.6,2022-01-01 00:00:00
264,1,22,12,5,610813,15,2,13,0,10,5,1,0,0,86.67,4.9,2022-01-01 00:00:00
265,1,23,1,2,74953398,903,6,873,24,342,561,53,12,2.66,96.68,14.7,2022-01-01 00:00:00
266,1,23,2,4,73090514,2312,24,2238,50,923,1389,234,22,2.16,96.8,21.9,2022-01-01 00:00:00
267,1,23,3,2,77005790,4113,171,3813,129,1928,2185,409,77,3.14,92.71,34.2,2022-01-01 00:00:00
268,1,23,4,3,66916258,1044,122,906,16,464,580,153,11,1.53,86.78,11.6,2022-01-01 00:00:00
269,1,23,5,5,74203855,1279,95,1174,10,818,461,88,24,0.78,91.79,6.2,2022-01-01 00:00:00
270,1,23,6,2,72986379,1288,82,1169,37,810,478,70,28,2.87,90.76,21.5,2022-01-01 00:00:00
271,1,23,7,1,72800219,2040,9,1977,54,1154,886,167,16,2.65,96.91,20.9,2022-01-01 00:00:00
272,1,23,8,2,73420956,497,51,436,7,301,196,90,20,2.01,87.73,12.1,2022-01-01 00:00:00
273,1,23,9,3,73041848,1228,228,994,6,763,465,190,50,0.49,80.94,5.3,2022-01-01 00:00:00
274,1,23,10,1,74571148,600,55,528,17,317,283,100,13,2.83,88,16,2022-01-01 00:00:00
275,1,23,11,2,68870584,2658,572,2077,9,1934,724,235,33,0.34,78.14,18.2,2022-01-01 00:00:00
276,1,23,12,2,77322651,1113,153,928,32,438,675,227,56,2.88,83.38,16.9,2022-01-01 00:00:00
277,1,24,1,1,36621684,1651,39,1559,53,717,934,254,47,3.21,94.43,33.7,2022-01-01 00:00:00
278,1,24,2,3,36822546,509,19,474,16,369,140,53,3,3.14,93.12,20.2,2022-01-01 00:00:00
279,1,24,3,4,35006589,2259,471,1753,35,1546,713,156,16,1.55,77.6,29.6,2022-01-01 00:00:00
280,1,24,4,4,39085795,489,59,427,3,349,140,70,12,0.61,87.32,4.5,2022-01-01 00:00:00
281,1,24,5,5,37138486,677,62,600,15,241,436,120,26,2.22,88.63,19.8,2022-01-01 00:00:00
282,1,24,6,1,36793616,777,107,669,1,377,400,117,18,0.13,86.1,7.7,2022-01-01 00:00:00
283,1,24,7,5,39303010,667,115,547,5,366,301,72,13,0.75,82.01,12.1,2022-01-01 00:00:00
284,1,24,8,1,38095586,620,119,500,1,370,250,88,5,0.16,80.65,10.1,2022-01-01 00:00:00
285,1,24,9,3,36972045,952,216,466,14,712,240,66,14,1.47,75.84,11.6,2022-01-01 00:00:00
286,1,24,10,4,33814543,1379,130,1222,27,550,829,261,69,1.96,88.61,27.6,2022-01-01 00:00:00
287,1,24,11,6,36050083,2027,489,1521,17,844,1183,281,37,0.84,75.04,27.6,2022-01-01 00:00:00
288,1,24,12,5,39258477,1336,267,1038,31,515,821,145,40,2.32,77.69,22.9,2022-01-01 00:00:00
289,1,25,1,4,3628018,277,36,235,6,112,165,55,3,2.17,84.84,41.4,2022-01-01 00:00:00
290,1,25,2,4,3606450,111,5,103,3,50,61,16,3,2.7,92.79,21.6,2022-01-01 00:00:00
291,1,25,3,4,3744833,320,9,301,10,231,89,77,8,3.12,94.06,49.1,2022-01-01 00:00:00
292,1,25,4,6,3805399,34,7,27,0,23,11,2,0,1.37,79.41,5.4,2022-01-01 00:00:00
293,1,25,5,6,4015698,40,3,37,0,26,14,3,0,0,92.5,5.6,2022-01-01 00:00:00
294,1,25,6,4,3985557,43,3,39,1,32,11,7,1,1.37,90.7,11.4,2022-01-01 00:00:00
295,1,25,7,5,3728879,72,10,60,2,31,41,11,0,2.78,83.33,20.5,2022-01-01 00:00:00
296,1,25,8,4,3862782,76,5,70,1,44,32,17,1,1.32,92.11,12.9,2022-01-01 00:00:00
297,1,25,9,6,3694946,66,8,57,1,44,22,9,1,1.52,86.36,15.1,2022-01-01 00:00:00
298,1,25,10,6,3641900,152,18,133,1,67,85,16,3,0.66,87.5,22.2,2022-01-01 00:00:00
299,1,25,11,4,3504771,75,4,70,1,31,44,18,4,1.37,93.33,16.3,2022-01-01 00:00:00
300,1,25,12,3,4033876,98,12,84,2,62,36,12,3,2.04,85.71,17.8,2022-01-01 00:00:00
301,1,26,1,2,204636654,4958,65,4778,115,2011,2947,493,55,2.32,96.37,21.3,2022-01-01 00:00:00
302,1,26,2,3,202606646,7619,954,6647,18,3749,3870,1161,292,0.24,87.24,16.3,2022-01-01 00:00:00
303,1,26,3,4,208376409,10503,1649,466,68,4931,5572,2400,121,0.65,83.65,25.2,2022-01-01 00:00:00
304,1,26,4,4,202851105,2601,328,2253,20,1007,1594,497,96,0.77,86.62,11.4,2022-01-01 00:00:00
305,1,26,5,1,221916325,5633,997,4480,156,2045,3588,491,85,2.77,79.53,17.7,2022-01-01 00:00:00
306,1,26,6,6,219443036,3586,157,3318,111,2222,1364,70,180,3.1,92.53,17.3,2022-01-01 00:00:00
307,1,26,7,3,231187483,7361,1632,5638,91,4564,2797,1758,283,1.24,76.59,23,2022-01-01 00:00:00
308,1,26,8,1,205794549,2074,433,1577,64,1263,811,416,57,124.8,138.2,13.9,2022-01-01 00:00:00
309,1,26,9,6,215497618,2876,301,2560,15,1802,1074,345,35,0.52,89.01,9.6,2022-01-01 00:00:00
310,1,26,10,1,218539451,6724,1372,5154,198,4630,2094,1331,395,2.94,76.65,24.1,2022-01-01 00:00:00
311,1,26,11,2,205274466,3413,11,3309,93,2008,1405,70,33,2.72,96.95,11.7,2022-01-01 00:00:00
312,1,26,12,5,197757450,5531,1138,4349,44,3470,2061,326,87,0.8,78.63,9.7,2022-01-01 00:00:00
313,1,27,1,2,19867581,851,114,719,18,529,322,199,24,2.12,84.49,23.2,2022-01-01 00:00:00
314,1,27,2,1,18388396,1092,203,871,18,479,613,232,10,1.65,79.76,31.8,2022-01-01 00:00:00
315,1,27,3,2,18298994,1261,106,1126,29,464,797,131,18,2.3,89.29,41.3,2022-01-01 00:00:00
316,1,27,4,3,18140706,363,41,319,3,238,125,70,2,0.83,87.88,10.3,2022-01-01 00:00:00
317,1,27,5,2,18373692,232,18,212,2,121,111,55,11,0.86,91.38,10.9,2022-01-01 00:00:00
318,1,27,6,6,19792133,238,53,183,2,122,116,31,10,0.84,76.89,9,2022-01-01 00:00:00
319,1,27,7,2,18203919,183,42,138,3,79,104,18,1,1.64,75.41,7.2,2022-01-01 00:00:00
320,1,27,8,1,17072688,349,79,268,2,198,151,70,7,0.57,76.79,7.7,2022-01-01 00:00:00
321,1,27,9,3,17265316,452,97,353,2,268,184,111,22,0.44,78.1,17.5,2022-01-01 00:00:00
322,1,27,10,4,18137375,779,106,656,17,319,460,98,27,2.18,84.21,31,2022-01-01 00:00:00
323,1,27,11,6,19020541,732,33,697,2,299,433,119,26,0.27,95.22,19.4,2022-01-01 00:00:00
324,1,27,12,5,17483137,434,23,407,4,325,109,24,10,0.92,93.78,8.7,2022-01-01 00:00:00
325,1,28,1,6,87762099,3664,287,3299,78,2304,1360,614,86,2.13,90.04,25.7,2022-01-01 00:00:00
326,1,28,2,6,99400191,4213,515,3597,101,1886,2327,481,34,2.4,85.38,23.5,2022-01-01 00:00:00
327,1,28,3,6,97736899,2085,377,1693,7,1395,690,278,36,0.72,81.2,17.2,2022-01-01 00:00:00
328,1,28,4,1,88364328,870,38,827,5,359,511,133,17,0.57,95.06,1.2,2022-01-01 00:00:00
329,1,28,5,5,88894975,1856,360,1433,7,1052,804,312,10,3.39,77.21,17.7,2022-01-01 00:00:00
330,1,28,6,3,94429347,1977,178,1765,34,1091,886,149,42,1.72,89.28,18.3,2022-01-01 00:00:00
331,1,28,7,6,88264924,3152,266,2789,97,1867,1285,332,24,3.08,88.48,20.7,2022-01-01 00:00:00
332,1,28,8,5,93071380,568,62,502,4,269,299,118,30,0.7,88.38,5.4,2022-01-01 00:00:00
333,1,28,9,1,95800384,1699,44,1640,15,998,701,118,30,0.88,96.53,8.6,2022-01-01 00:00:00
334,1,28,10,4,96045370,767,158,593,16,358,409,50,11,2.09,77.31,14,2022-01-01 00:00:00
335,1,28,11,3,95750449,3341,55,3202,84,1482,1859,228,29,2.51,95.84,23.2,2022-01-01 00:00:00
336,1,28,12,4,96461195,1720,356,1343,21,1016,704,177,46,1.22,78.08,11.1,2022-01-01 00:00:00
337,1,29,1,4,31101396,533,13,515,5,187,346,101,20,0.94,96.62,7.8,2022-01-01 00:00:00
338,1,29,2,5,32498609,905,114,767,24,483,422,180,10,2.65,84.75,23.1,2022-01-01 00:00:00
339,1,29,3,3,28713460,821,85,732,4,450,371,169,34,0.49,89.16,15.1,2022-01-01 00:00:00
340,1,29,4,5,29986874,310,42,262,6,154,156,30,8,1.94,84.52,10,2022-01-01 00:00:00
341,1,29,5,4,32440093,431,100,324,7,275,156,104,26,1.62,75.17,15.1,2022-01-01 00:00:00
342,1,29,6,6,31720302,187,32,151,4,114,73,17,1,2.14,80.75,12.1,2022-01-01 00:00:00
343,1,29,7,3,32725208,358,41,311,6,256,102,83,22,1.68,86.87,14,2022-01-01 00:00:00
344,1,29,8,1,32699536,580,94,484,2,424,156,58,5,0.34,83.45,6.8,2022-01-01 00:00:00
345,1,29,9,4,29224345,830,127,683,20,601,229,148,14,2.41,82.29,17.9,2022-01-01 00:00:00
346,1,29,10,4,28765357,794,76,705,13,363,431,65,14,1.64,88.79,14.7,2022-01-01 00:00:00
347,1,29,11,6,32623379,749,144,593,12,300,449,66,12,1.6,79.17,18.1,2022-01-01 00:00:00
348,1,29,12,1,31799036,628,149,476,3,431,197,122,29,0.48,75.8,6.6,2022-01-01 00:00:00
349,1,30,1,3,13011902,464,12,449,3,281,183,29,7,0.65,96.77,21.4,2022-01-01 00:00:00
350,1,30,2,2,11703276,606,71,534,1,257,349,73,5,0.17,88.12,21.1,2022-01-01 00:00:00
351,1,30,3,3,12968920,188,5,181,2,119,69,45,3,1.06,96.28,11.1,2022-01-01 00:00:00
352,1,30,4,5,12943143,72,9,63,0,45,27,17,3,0,87.5,7.5,2022-01-01 00:00:00
353,1,30,5,3,11914504,90,22,67,1,40,50,13,3,1.11,74.44,6.6,2022-01-01 00:00:00
354,1,30,6,5,12688999,104,5,97,2,44,60,8,0,1.92,93.27,4.9,2022-01-01 00:00:00
355,1,30,7,1,13442387,313,37,272,4,226,87,21,1,1.37,86.9,18,2022-01-01 00:00:00
356,1,30,8,4,12277472,388,50,326,12,152,236,19,1,3.09,84.02,19.5,2022-01-01 00:00:00
357,1,30,9,2,12234425,375,49,293,7,133,242,74,10,2.13,78.13,18,2022-01-01 00:00:00
358,1,30,10,6,12882111,220,17,198,5,136,84,17,4,2.27,90,11.8,2022-01-01 00:00:00
359,1,30,11,4,12141123,257,34,222,1,103,154,17,1,1.37,86.38,15.2,2022-01-01 00:00:00
360,1,30,12,1,12264895,220,22,192,6,87,133,51,6,2.73,87.27,16.8,2022-01-01 00:00:00
361,1,31,1,4,291180,16,1,15,0,8,8,2,0,0,93.75,3.4,2022-01-01 00:00:00
362,1,31,2,3,270241,4,1,3,0,1,3,0,0,0,75,1.8,2022-01-01 00:00:00
363,1,31,3,3,286946,5,1,466,0,2,3,0,0,0,80,3.9,2022-01-01 00:00:00
364,1,31,4,5,267403,4,1,3,0,2,2,0,0,0,75,0,2022-01-01 00:00:00
365,1,31,5,6,287420,1,1,0,0,0,1,0,0,0,0,0,2022-01-01 00:00:00
366,1,31,6,3,297412,7,1,6,0,3,4,1,0,0,85.71,0,2022-01-01 00:00:00
367,1,31,7,3,258220,3,1,2,0,1,2,0,0,0,66.67,2.5,2022-01-01 00:00:00
368,1,31,8,2,258850,6,1,5,0,3,3,0,0,0,83.33,0,2022-01-01 00:00:00
369,1,31,9,2,293194,4,1,3,0,2,2,0,0,0,75,1.1,2022-01-01 00:00:00
370,1,31,10,6,278610,3,1,2,0,1,2,0,0,0,66.67,0,2022-01-01 00:00:00
371,1,31,11,6,285234,7,2,5,0,2,5,1,0,0,71.43,3.5,2022-01-01 00:00:00
372,1,31,12,2,277297,12,2,466,0,4,8,0,10,0,83.33,4.3,2022-01-01 00:00:00
373,1,32,1,3,1409197,41,5,36,0,20,21,7,0,0,87.8,14.5,2022-01-01 00:00:00
374,1,32,2,5,1467411,38,5,33,0,26,12,2,0,0,86.84,8,2022-01-01 00:00:00
375,1,32,3,1,1469912,31,8,23,0,22,9,7,1,0,74.19,8.2,2022-01-01 00:00:00
376,1,32,4,3,1306114,37,4,33,0,19,18,70,1,0,89.19,10,2022-01-01 00:00:00
377,1,32,5,2,1420791,33,3,30,0,13,20,7,0,0,90.91,12.9,2022-01-01 00:00:00
378,1,32,6,6,1388844,11,1,10,0,6,5,2,0,0,90.91,1.2,2022-01-01 00:00:00
379,1,32,7,3,1452027,10,2,8,0,4,6,0,0,0,80,4.5,2022-01-01 00:00:00
380,1,32,8,1,1294430,14,3,11,0,5,9,2,0,0,78.57,5,2022-01-01 00:00:00
381,1,32,9,6,1401436,47,5,466,1,21,26,7,2,2.13,87.23,17.8,2022-01-01 00:00:00
382,1,32,10,6,1472767,23,3,20,0,8,15,2,0,0,86.96,6.3,2022-01-01 00:00:00
383,1,32,11,4,1282895,30,6,24,0,17,13,6,1,0,80,5,2022-01-01 00:00:00
384,1,32,12,1,1276511,55,2,52,1,29,26,2,0,1.82,94.55,26.7,2022-01-01 00:00:00
385,2,1,1,4,49430010,1476,127,1308,41,1087,389,162,20,2.78,88.62,21.4,2022-02-01 00:00:00
386,2,1,2,3,49389771,2546,344,2151,51,1840,706,548,151,2,84.49,30.3,2022-02-01 00:00:00
387,2,1,3,1,49844358,1637,125,1479,33,1061,576,327,71,2.02,90.35,18.3,2022-02-01 00:00:00
388,2,1,4,4,48984663,858,75,758,25,546,312,65,16,2.91,88.34,19.3,2022-02-01 00:00:00
389,2,1,5,1,52363336,1181,272,885,24,681,500,211,48,2.03,74.94,17,2022-02-01 00:00:00
390,2,1,6,1,50742236,1090,67,987,36,782,308,269,78,3.3,90.55,22.6,2022-02-01 00:00:00
391,2,1,7,6,49310350,426,47,368,11,214,212,95,7,2.58,86.38,11.8,2022-01-02 00:00:00
392,2,1,8,2,51515943,397,46,340,11,214,183,23,1,2.77,85.64,8.6,2022-02-01 00:00:00
393,2,1,9,3,47636128,1969,384,1543,42,1117,852,218,59,2.13,78.36,28.5,2022-02-01 00:00:00
394,2,1,10,2,48596540,523,7,507,9,363,160,38,9,1.72,96.94,10.5,2022-02-01 00:00:00
395,2,1,11,4,49889298,1690,191,1452,47,939,751,397,81,2.78,85.92,26.1,2022-02-01 00:00:00
396,2,1,12,5,51975351,2434,91,2260,83,1666,768,540,92,3.41,92.85,30.9,2022-02-01 00:00:00
397,2,2,1,5,1377690,22,4,18,0,9,13,2,0,0,81.82,9.3,2022-02-01 00:00:00
398,2,2,2,4,1547045,95,8,86,1,48,47,22,5,1.05,90.53,32.7,2022-02-01 00:00:00
399,2,2,3,5,1571883,50,4,46,0,37,13,3,0,0,92,19.3,2022-02-01 00:00:00
400,2,2,4,3,1394367,34,8,26,0,24,10,70,0,0,76.47,5.7,2022-02-01 00:00:00
401,2,2,5,1,1526687,11,49,9,0,7,4,1,0,0,81.82,4.5,2022-02-01 00:00:00
402,2,2,6,6,1520426,20,1,19,0,10,10,3,0,0,95,9.6,2022-02-01 00:00:00
403,2,2,7,2,1459764,27,3,24,0,19,8,2,0,0,88.89,9.4,2022-02-01 00:00:00
404,2,2,8,3,1555800,21,5,16,0,9,12,4,0,0,76.19,1.9,2022-02-01 00:00:00
405,2,2,9,2,1410446,20,4,16,0,13,7,2,0,0,80,4.2,2022-02-01 00:00:00
406,2,2,10,5,1411041,27,7,466,0,18,9,2,0,0,74.07,4,2022-01-02 00:00:00
407,2,2,11,1,1498197,62,12,49,1,24,38,8,0,1.61,79.03,23,2022-02-01 00:00:00
408,2,2,12,6,1426758,23,4,19,0,11,12,4,1,0,82.61,7.9,2022-02-01 00:00:00
409,2,3,1,3,35345206,897,135,756,6,347,550,132,10,0.67,84.28,13.1,2022-02-01 00:00:00
410,2,3,2,3,31858857,1604,185,1414,5,1043,561,109,20,1.37,88.15,22.7,2022-02-01 00:00:00
411,2,3,3,6,31077556,479,20,452,7,298,181,47,9,1.46,94.36,6.7,2022-02-01 00:00:00
412,2,3,4,1,34810636,429,31,391,7,320,109,95,22,1.63,91.14,13.5,2022-02-01 00:00:00
413,2,3,5,3,32563460,856,14,818,24,475,381,124,10,2.8,95.56,23.9,2022-02-01 00:00:00
414,2,3,6,6,33322628,774,126,622,26,560,214,148,35,3.36,80.36,25,2022-02-01 00:00:00
415,2,3,7,2,31269048,596,96,480,20,313,283,116,28,3.36,80.54,15.6,2022-02-01 00:00:00
416,2,3,8,5,30713144,830,73,753,4,393,437,83,22,0.48,90.72,10.1,2022-02-01 00:00:00
417,2,3,9,2,31141519,419,51,357,11,193,226,49,5,2.63,85.2,18.1,2022-02-01 00:00:00
418,2,3,10,2,33795344,744,143,598,3,412,332,45,11,0.4,80.38,10,2022-01-02 00:00:00
419,2,3,11,2,30677903,890,60,800,30,486,404,190,47,3.37,89.89,24.7,2022-02-01 00:00:00
420,2,3,12,5,35387606,591,38,551,2,330,261,139,14,0.34,93.23,13.6,2022-02-01 00:00:00
421,2,4,1,5,118305846,1876,332,1498,46,771,1105,215,12,2.45,79.85,15.5,2022-02-01 00:00:00
422,2,4,2,4,106457104,6419,1119,5200,100,3048,3371,340,34,1.56,81.01,27.2,2022-02-01 00:00:00
423,2,4,3,6,107233059,2786,61,2662,63,1128,1658,584,112,2.26,95.55,18.6,2022-02-01 00:00:00
424,2,4,4,4,116157814,1746,302,1416,28,1147,599,326,84,1.6,81.1,13.1,2022-02-01 00:00:00
425,2,4,5,5,117703654,933,160,755,18,559,374,107,30,1.93,80.92,9.3,2022-02-01 00:00:00
426,2,4,6,4,118857519,927,133,784,10,619,308,173,10,1.08,84.57,4.8,2022-02-01 00:00:00
427,2,4,7,1,111383485,2185,38,2099,48,1381,804,331,77,2.2,96.06,12.7,2022-02-01 00:00:00
428,2,4,8,6,119300889,2026,305,1693,28,1360,666,345,36,1.38,83.56,11.6,2022-02-01 00:00:00
429,2,4,9,3,110898295,703,70,631,2,337,366,83,10,1.37,89.76,4.3,2022-02-01 00:00:00
430,2,4,10,2,106116124,3040,581,2416,43,2278,762,219,17,1.41,79.47,15.5,2022-02-01 00:00:00
431,2,4,11,5,106816058,4212,323,3823,66,2255,1957,981,223,1.57,90.76,26.3,2022-02-01 00:00:00
432,2,4,12,1,123388871,3636,588,2930,118,2022,1614,285,61,3.25,80.58,24.5,2022-02-01 00:00:00
433,2,5,1,6,27328821,1037,214,808,15,699,338,91,7,1.45,77.92,24,2022-02-01 00:00:00
434,2,5,2,5,28806554,840,24,792,24,465,375,133,33,2.86,94.29,22.6,2022-02-01 00:00:00
435,2,5,3,2,28812773,907,114,783,10,473,434,144,30,1.1,86.33,15.9,2022-02-01 00:00:00
436,2,5,4,6,27333598,321,39,280,2,130,191,70,12,0.62,87.23,11.4,2022-02-01 00:00:00
437,2,5,5,3,25401092,461,64,396,1,281,180,47,10,0.22,85.9,8.5,2022-02-01 00:00:00
438,2,5,6,5,28852039,209,24,184,1,90,119,17,4,0.48,88.04,0.9,2022-02-01 00:00:00
439,2,5,7,4,29165900,394,4,377,13,231,163,76,5,3.3,95.69,21.5,2022-02-01 00:00:00
440,2,5,8,4,27186036,252,53,196,3,122,130,47,5,1.19,77.78,3.8,2022-02-01 00:00:00
441,2,5,9,3,25882181,220,8,211,1,94,126,17,3,0.45,95.91,0.9,2022-02-01 00:00:00
442,2,5,10,1,26630865,232,21,207,4,135,97,15,2,1.72,89.22,6.4,2022-02-01 00:00:00
443,2,5,11,3,26416958,350,6,338,6,181,169,87,25,1.37,96.57,6.9,2022-02-01 00:00:00
444,2,5,12,4,28746737,432,63,367,2,274,158,50,4,0.46,84.95,7.3,2022-02-01 00:00:00
445,2,6,1,4,1401368,35,5,30,0,20,15,2,0,0,85.71,8.6,2022-02-01 00:00:00
446,2,6,2,5,1413207,89,11,77,1,34,55,8,1,1.12,86.52,33.4,2022-02-01 00:00:00
447,2,6,3,1,1577244,26,2,24,0,15,11,70,1,0,92.31,7.9,2022-02-01 00:00:00
448,2,6,4,3,1450922,32,5,27,0,15,17,2,0,0,84.38,13.5,2022-02-01 00:00:00
449,2,6,5,4,1423618,16,4,12,0,7,9,3,0,0,75,2.4,2022-02-01 00:00:00
450,2,6,6,1,1430329,9,1,8,0,6,3,1,0,0,88.89,6.3,2022-02-01 00:00:00
451,2,6,7,5,1549394,40,1,38,1,23,17,7,0,2.5,95,16.2,2022-02-01 00:00:00
452,2,6,8,1,1366977,27,6,21,0,13,14,3,0,0,77.78,5.2,2022-02-01 00:00:00
453,2,6,9,3,1434316,24,6,18,0,11,13,70,0,0,75,9.8,2022-02-01 00:00:00
454,2,6,10,4,1560621,23,3,20,0,8,15,1,0,0,86.96,9.8,2022-02-01 00:00:00
455,2,6,11,1,1518102,23,3,20,0,16,7,4,0,0,86.96,5.1,2022-02-01 00:00:00
456,2,6,12,5,1437189,53,12,40,1,37,16,10,2,1.89,75.47,22.4,2022-02-01 00:00:00
457,2,7,1,3,64946287,3572,224,3282,66,2486,1086,369,72,1.85,91.88,29.1,2022-02-01 00:00:00
458,2,7,2,6,68271443,5016,673,4187,156,2796,2220,1250,110,3.11,83.47,44.7,2022-02-01 00:00:00
459,2,7,3,1,68879051,6471,864,5461,146,2317,4154,984,174,2.26,84.39,52.8,2022-02-01 00:00:00
460,2,7,4,5,60169904,1248,149,1081,18,673,575,70,10,1.44,86.62,10.7,2022-02-01 00:00:00
461,2,7,5,6,59906788,1452,262,1168,22,783,669,228,36,1.52,80.44,15.7,2022-02-01 00:00:00
462,2,7,6,5,66585258,1980,372,1575,33,1374,606,306,36,1.67,79.55,18,2022-02-01 00:00:00
463,2,7,7,4,62955834,743,88,644,11,470,273,105,30,1.48,86.68,14.7,2022-02-01 00:00:00
464,2,7,8,1,67225914,1429,17,1381,7,914,515,258,70,2.17,96.64,12.9,2022-02-01 00:00:00
465,2,7,9,1,67482043,1177,235,909,33,644,533,90,6,2.8,77.23,12.6,2022-02-01 00:00:00
466,2,7,10,2,62005334,1741,218,1504,19,731,1010,127,34,1.09,86.39,11.7,2022-02-01 00:00:00
467,2,7,11,6,61978245,940,61,859,20,352,588,188,18,1.37,91.38,12.6,2022-02-01 00:00:00
468,2,7,12,6,70145446,1813,378,1405,30,1126,687,296,28,1.65,77.5,13.5,2022-02-01 00:00:00
469,2,8,1,4,25329943,1640,286,1350,7,1146,494,132,13,0.24,82.32,30.1,2022-02-01 00:00:00
470,2,8,2,2,26230969,1172,245,887,40,441,731,230,55,3.41,75.68,27.2,2022-02-01 00:00:00
471,2,8,3,2,25706589,1567,85,1445,37,867,700,337,56,2.36,92.21,36.4,2022-02-01 00:00:00
472,2,8,4,5,28233196,552,37,511,4,234,318,65,5,0.72,92.57,12,2022-02-01 00:00:00
473,2,8,5,2,28106469,198,5,190,3,139,59,20,5,1.52,95.96,5.8,2022-02-01 00:00:00
474,2,8,6,3,28063011,507,28,471,8,379,128,105,25,1.58,92.9,13.3,2022-02-01 00:00:00
475,2,8,7,4,26105504,628,100,526,2,395,233,139,16,0.32,83.76,6.9,2022-02-01 00:00:00
476,2,8,8,5,24930635,556,103,436,17,415,141,128,13,3.06,78.42,19.8,2022-02-01 00:00:00
477,2,8,9,1,27547747,174,10,161,3,101,73,22,3,1.72,92.53,8.5,2022-02-01 00:00:00
478,2,8,10,3,28639824,606,84,501,21,346,260,31,2,3.47,82.67,19.3,2022-02-01 00:00:00
479,2,8,11,5,27980372,872,145,466,24,521,351,186,9,2.75,80.62,27.7,2022-02-01 00:00:00
480,2,8,12,4,24819902,922,93,803,26,397,525,160,10,2.82,87.09,24.9,2022-02-01 00:00:00
481,2,9,1,4,6281990,308,62,237,9,166,142,73,4,2.92,76.95,33.3,2022-02-01 00:00:00
482,2,9,2,3,7004584,105,7,97,1,60,45,7,0,0.95,92.38,7.4,2022-02-01 00:00:00
483,2,9,3,5,6261887,473,51,408,14,178,295,102,9,2.96,86.26,42.8,2022-02-01 00:00:00
484,2,9,4,3,6927116,86,14,70,2,38,48,12,2,2.33,81.4,13.3,2022-02-01 00:00:00
485,2,9,5,6,6765685,152,17,133,2,70,82,12,1,1.32,87.5,10.6,2022-02-01 00:00:00
486,2,9,6,4,6555514,42,4,466,0,15,27,3,0,0,90.48,3.1,2022-02-01 00:00:00
487,2,9,7,4,6425112,105,3,99,3,66,39,11,0,2.86,94.29,16.6,2022-02-01 00:00:00
488,2,9,8,6,7057241,182,28,150,4,118,64,25,10,2.2,82.42,15.6,2022-02-01 00:00:00
489,2,9,9,4,7163150,277,53,224,0,198,79,39,7,0,80.87,17.7,2022-02-01 00:00:00
490,2,9,10,6,6220300,117,11,106,0,77,40,9,1,0,90.6,8.4,2022-02-01 00:00:00
491,2,9,11,6,6409487,58,13,45,0,34,24,10,1,0,77.59,2.8,2022-02-01 00:00:00
492,2,9,12,4,6826259,69,13,56,0,34,35,70,3,0,81.16,5.5,2022-02-01 00:00:00
493,2,10,1,2,33444788,2676,461,2184,31,1876,800,155,19,1.16,81.61,42.3,2022-02-01 00:00:00
494,2,10,2,5,36634018,1370,152,1194,24,1013,357,74,19,1.75,87.15,24.5,2022-02-01 00:00:00
495,2,10,3,1,34704319,1096,127,962,7,568,528,64,16,0.64,87.77,15.3,2022-02-01 00:00:00
496,2,10,4,4,34423189,983,204,773,6,436,547,178,53,0.61,78.64,18.6,2022-02-01 00:00:00
497,2,10,5,4,35468745,787,70,703,14,536,251,123,13,1.78,89.33,20.2,2022-02-01 00:00:00
498,2,10,6,2,35899659,579,30,544,5,228,351,61,14,0.86,93.96,8,2022-02-01 00:00:00
499,2,10,7,6,37767369,772,149,597,26,418,354,80,11,3.37,77.33,20,2022-02-01 00:00:00
500,2,10,8,1,33896875,896,88,793,15,456,440,127,10,1.67,88.5,15.7,2022-02-01 00:00:00
501,2,10,9,3,35306734,1310,151,1131,28,518,792,295,23,2.14,86.34,21.4,2022-02-01 00:00:00
